"P-09012019-231","5","Clear diamond perfume giftset ","Perfume: fruity fragrance Eau de Parfum natural spray|watch’s band material:artificial leather|Watch type:quartz|watch’s display method:pointer","0","50","150","85","0601201900017","0","21","Perfume giftset, ladies giftset, giftset ","Perfume giftset consisting of a watch and ladies perfume","2","0","3"
"P-09012019-232","6","Diesel fuel for life denim collection ","Diesel’s Denim Collection is a re-invention of their fuel for life range|Every fragrance deserves a wardrobe all of its very own and this fragrance comes with its own personal Diesel denim pouch. Sexy, fresh and fits like the pair of Diesel jeans|The Diesel Fuel for Life Denim Collection fragrance has top notes of aromatic citrus to give the fragrance a youthful and energetic feel. The heart notes have a combination of lavender and dry wood – a combination suitable for a fragrance for the man. The smouldering base notes in this fragrance send your senses spiralling with hints of wood and citrus – this is the signature blend that is well known among the Fuel For Life collection.","0","40","120","70","0601201900017","0","21","Perfume, Ladies perfume,men perfume","Bottle and pouch designed perfume for both sexes","2","0","3"
"P-09012019-233","5","Azzaro Chrome legend ","Perfume fragrance: Aromatic fruity, woody and ambery fragrance 
","0","40","110","55","0601201900017","0","21","Perfume, Men’s perfume ","Eau de toilette spray for men","2","0","3"
"P-09012019-234","5","Sports champions perfume for men ","Fragrance: oriental","0","35","120","70","0601201900017","0","21","Perfume, Men’s perfume","Bicycle shaped two in one perfume for men ","2","0","3"
"P-09012019-235","5","Gucci flora perfume","Fragrance Description: Gucci Flora is the utterly feminine, deeply sensual fragrance for women, inspired by Gucci's iconic Flora Pattern| The fragrance is characterized by contrasts and is for the classic, modern Gucci woman who has a youthful, feminine spirit.","0","40","130","80","0601201900017","0","21","Perfume, lavender, ladies perfume","Floral fragrance perfume for ladies by Gucci ","2","0","3"
"P-09012019-236","26","Love Bracelet Watch ","Movement: square|Case shape:round|strap material: Alloy|watch band length:21cm|colour:silver","0","20","40","15","0601201900017","0","21","Watch, ladies watch","Rhinestone chain bracelet diamond quartz Analog Watch ","2","0","3"
"P-09012019-237","26","Leather wrist watch","Watch type:quartz|Materials: PU leather + Alloy|Band width: 19mm ","0","20","40","15","0601201900017","0","21","Watch, Ladies watch ","Quartz wrist watch for ladies","2","0","3"
"P-09012019-238","26","Pearl bracelet watch","Watch type: quartz|Dial diameter:28mm|Band Material:Resin|Clasp type: hook buckle ","0","20","40","15","0601201900017","0","21","Watch, ladies watch ","Flower pearl bracelet watch for ladies ","2","0","3"
"P-09012019-239","26","Bracelet watch ","Band material:leather|Buckle style:eather deployment buckle|Color:pink","0","20","40","15","0601201900017","0","21","Watch, bracelet watch, ladies watch ","Luxury Rhinestone Gold love chain quartz watch for ladies ","2","0","3"
"P-09012019-240","26","Bracelet watch ","Band color: blue|display method:pointer|Love chain bracelet material: alloy ","0","20","40","15","0601201900017","0","21","Watch, bracelet watch, ladies watch ","Fashion ladies bow bracelet watch ","2","0","3"
"P-09012019-241","26","Bracelet watch ","Band material:leather|Buckle style: eather deployment buckle|Band color:white| love chain material: Alloy ","0","20","40","15","0601201900017","0","21","Watch, bracelet watch, ladies watch ","Luxury Rhinestone Gold love chain quartz watch for ladies ","2","0","3"
"P-09012019-242","33","Kenyan purse ","Pattern material:glazed wood|purse color: black ","0","40","60","15","0601201900017","0","34","Hand purse, ladies purse, purse","Kenyan hand purse for ladies ","2","0","3"
"P-09012019-243","33","Kenyan purse ","Color: orange|Design: African design ","0","40","60","15","0601201900017","0","158","Hand purse, purse,ladies purse ","Kenyan hand purse for ladies ","2","2","0"
"P-09012019-244","5","WET CURLS BUNDLE DEAL","water curls/wet curls","0","16","0","0","2812201800009","0","21","Grade 9A","she's soft, enjoys water and makes you look beautiful.
three bundles for full head. frontal and closure to match","2","0","4"
"P-09042019-542","45","Game Of Thrones Large Text T-Shirt - Red","Cotton Shirt|
Screen printed","0","37","40","5","0504201900054","0","66","T-Shirts, Shirts, Trainers, Game of Thrones, Jerseys, Casuals, Tops, Clothing","Cotton Shirt
Screen printed","2","2","0"
"P-09042019-543","30","Game of Thrones A Girl Has No Name T-Shirt Black","Cotton Shirt|
Screen Printed","0","37","40","5","0504201900054","0","40","T-Shirts, Shirts, Trainers, Game of Thrones, Jerseys, Casuals, Tops, Clothing","Cotton Shirt
Screen Printed","2","2","0"
"P-09042019-544","30","Game of Thrones Kaleesi T-Shirt - Light Brown","Quality Cotton shirts|
Screen Printed 
","0","37","40","5","0504201900054","0","44","T-Shirts, Shirts, Trainers, Game of Thrones, Jerseys, Casuals, Tops, Clothing","Cotton Shirts
Screen printed","2","2","0"
"P-09042019-545","45","Lookin Good Dude T-Shirt Red","Quality cotton shirts|
Screen Printed","0","37","40","5","0504201900054","0","60","T-Shirts, Shirts, Trainers, Jerseys, Casuals, Gifts","Quality cotton shirts","2","2","0"
"P-09042019-546","45","Lovely T-Shirt Red","Quality Cotton T-Shirts ","0","37","40","5","0504201900054","0","73","T-Shirts, Shirts, Trainers, Jerseys, Casuals, Gifts","Cotton Shirts","2","2","0"
"P-09042019-547","45","Friday T-Shirt Red","Quality Cotton T-Shirts","0","37","40","5","0504201900054","0","50","T-Shirts, Shirts, Trainers, Day Borns, Jerseys, Casuals, Gifts","Cotton Shirts","2","2","0"
"P-09042019-548","45","Lovely T-Shirt Grey with Brown Text","Cotton Shirts |
Quality screen printed","0","37","40","5","0504201900054","0","47","T-Shirts, Shirts, Trainers, Jerseys, Casuals, Gifts","Cotton Shirt ","2","2","0"
"P-09042019-549","45","Game Of Thrones Buck Head T-Shirt","Quality cotton shirts","0","37","40","5","0504201900054","0","70","T-Shirts, Shirts, Trainers, Jerseys, Casuals, Gifts","Cotton Shirts 
Quality Printing","2","2","0"
"P-09052019-642","16","Nike Air force Bape","Limited edition | Suede body ","0","230","250","0","0503201900033","0","62","Blackogee, Nike, airforce","Nike Air force Bape suede sneakers available ","2","2","0"
"P-09052019-643","29","Easywaves Oil Sheen Comb Out Conditioner Hairspray and Curl Activator","    For NATURAL styles
    |Keeps hair hydrated and looking good and feeling its best at all times
    |Fits into a low maintenance lifestyle – quick and easy to use
    |Reduces damage and breakage when styling natural hair
    |Affordable hair therapy for natural hair
","0","14.4","16","0","1704201900058","0","123",,,"2","2","0"
"P-09052019-644","16","Adidas Topanga","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Shoes, Men, ",,"2","0","1"
"P-09052019-645","12","Nike Airforce 1","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, Shoes",,"2","0","1"
"P-09052019-646","16"," Jordan 6","Original ","0","0","0","0","0204201900050","0","0","Sneakers, Shoes, Men",,"2","0","1"
"P-09052019-647","16","Adidas EQT","Original ","0","0","0","0","0204201900050","0","0","Sneakers, Men, Shoes",,"2","0","1"
"P-09052019-648","16","Jordan 1","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, Shoes ",,"2","0","1"
"P-09052019-649","16","Nike Vapormax Plus","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, Shoes ",,"2","0","1"
"P-09052019-650","16","Nike Blazer City ","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, Shoes ",,"2","0","1"
"P-09052019-651","16","Nike Blazer City ","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, Shoes ",,"2","0","1"
"P-09052019-652","16","Jordan 1","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, Shoes ",,"2","0","1"
"P-09052019-653","16","Nike Vapormax  270","Original ","0","250","0","0","0204201900050","0","0","Sneakers, Men, Shoes, Women",,"2","0","1"
"P-09052019-654","16","Nike Cortez","Original ","0","220","0","0","0204201900050","0","0","Sneakers, Men, women, shoes ",,"2","0","1"
"P-09052019-655","16","Nike Vapormax 270","Original ","0","240","0","0","0204201900050","0","0","Sneakers, Men, women, shoes ",,"2","0","1"
"P-09072019-986","22","Mala Flats - Black","Features a jeweled toe-ring detail | Flat | Runs a little big | Suggest a size smaller | Fits true for wide foot | Imported from U.S.","0","110","120","0","2206201900079","0","14",,"Glam flats","2","5","1"
"P-09082019-1020","41","organic cocoa butter","pure cocoa butter","0","0","850","0","1405201900065","0","0",,"we have organic  cocoa butter in 25 kilogram cartons,use as food  grade, cosmetics  for skin and hair use","2","0","1"
"P-10012019-245","16","Loafer - Leather brown","Easy wear | Quality Leather | Loafer","0","170","187","0","2812201800010","0","61","Loafer, brown, Leather, shoe","Casual Leather loafers - Brown","2","0","3"
"P-10012019-246","16","Sebago Easy wear -blue black","Easy wear | Quality Leather | Casual Shoe","0","150","160","0","2812201800010","0","100","sebago, shoe, laced shoe, footwear","Casual Easy wear","2","5","0"
"P-10012019-247","16","Low Top Sneaker - Blue Black Leather ","Extra Comfort | Fitting Soles |Quality Leather","0","185","200","0","2812201800010","0","88","Sneaker, Blue, black, Leather, shoe","Comfortable Low Top Trainer Sneaker","2","5","0"
"P-10012019-248","16","Loafer - Leather Coffee","Quality loafer, classic, gentle,perfect fit","0","170","187","0","2812201800010","0","50","shoe, footwear, casual, loafer","Easy wear durable shoes for your casual outings.","2","0","3"
"P-10012019-249","16","Low Top Sneaker - Wine,red Leather ","Extra Comfort | Fitting Soles |Quality Leather","0","185","200","0","2812201800010","0","95","Sneaker, red, wine, Leather, shoe, schirms, schirmsshoes, schirms shoes","Comfortable Low Top  Sneaker","2","5","0"
"P-10012019-250","16","Low Top Slip On Shoes - Black","Easy Wear | Durable Leather","0","180","195","0","2812201800010","0","59","Shoe, Slip on, shoe, schirms, schirmsshoes, schirms shoes","Easy wear durable shoes for your casual outings.","2","0","3"
"P-10012019-251","16","Low Top Slip On Shoes - Coffee","Easy Wear | Durable Leather","0","180","195","0","2812201800010","0","43","Shoe, Slip on, shoe, schirms, schirmsshoes, schirms shoes","Easy wear durable shoes for your casual outings.","2","0","3"
"P-10012019-252","16","Casual Low Top Leather Sneakers - Black","Easy wear | Quality Leather | Casual Shoe","0","185","200","0","2812201800010","0","98","Sneaker,black, Leather, shoe, schirms, schirmsshoes, schirms","Easy wear durable sneakers for all casual outings","2","5","0"
"P-10012019-253","16","Sebago Easy wear -Brown","Easy wear | Quality Leather | Casual Shoe","0","160","176","0","2812201800010","0","52","sebago, shoe, laced shoe, footwear, schirms, schirmsshoes, schirms shoes","Casual Easy wear","2","0","3"
"P-10012019-254","16","Casual Low Top Leather Sneakers - Blue black","Easy wear | Quality Leather | Casual Shoe","0","185","200","0","2812201800010","0","81","Sneaker,blue,black, Leather, shoe, schirms, schirms shoes, schirmshoes","Easy wear durable sneakers for all casual outings","2","5","0"
"P-10012019-255","16","Low Top Sneaker - Wine Leather ","Extra Comfort | Fitting Soles |Quality Leather","0","185","200","0","2812201800010","0","80","Sneaker, wine, Leather, shoe, schirms, schirms shies, schirmsshoes","Comfortable Low Top  Sneaker","2","5","0"
"P-10052019-656","41","Naturi Clay Coal Mud Mask","Helps in brightening your skin|Helps exfoliate your skin|No more oily skin","0","9","10","0","1005201900064","0","175","Coal, Face Mask, Charcoal, Clay","Mix with water in a non metallic container and then apply to skin. Wash off with water after 15 minutes.","2","1","0"
"P-10062019-785","90","SOLLATEK TV & MULTIMEDIA STABILIZER","Brand: SOLLATEK| color: black| Efficiency: 98%| Feature: Includes Time Save function | Net Dimension (WxHxD): 183 x 116 x 114 mm","0","227","250","0","2912201800011","0","20","Stabiliser, Sollatek","Low & High Voltage Cut-off Protection Fail Safe Circuit Protection","2","20","0"
"P-10062019-786","90","SOLLATEK 500LTR FRIDGE STABILIZER"," Microprocessor controlled stabiliser
|Very wide input voltage range
|Excellent output voltage stability
|Includes surge and spike suppression
Extremely fast response","0","146","250","0","2912201800011","0","22","Stabiliser, Sollatek, Fridge","Low & High Voltage Cut-off Protection Fail Safe Circuit Protection","2","20","0"
"P-10062019-787","89","IGLOW ONE SOLAR LED LANTERN ","Brand: SOLLATEK|  Color: white| Capacity: 1.4 Watts| Feature 1: Battery fully charged from solar after 8hours (1kw/m2 sunshine)| Feature 2: 1 hour of charge of smartphone and 3 hours of light (lowest setting) or reading light","0","134","150","0","2912201800011","0","59","Lantern, Solar lamp, Led Lantern, solar","Main Lamp has 2 brightness settings, Secondary reading Lamp with adjustable angle, Dual way charging (by solar panel and charging unit through USB),  5 in 1 mobile charging cable provided","2","2","0"
"P-10062019-788","62","NASCO 19 Inch TV (HDMI, USB, VGA, DVBT2-S2) - NAS-J19FB","Brand: NASCO|  Resolution Type: LED| Resolution: 1366 x 768| Screen Type: Flat| Screen Size: 19|  HDMI: Yes (1)| USB: Yes (1)| Ethernet (LAN): No| Design: Slim Edge| Front Color:Black","0","520","549","100","2912201800011","0","92","Nasco Television, Nasco, TV, Television","New generation of energy-saving chip with the better BGA package in heat radiation; intelligent signal processing system is smartly using different signal processing algorithms, and independently adjust the backlight brightness depending on the environment","2","20","0"
"P-10062019-789","62","NASCO 32 Inch LED TV  (HDMI, USB, VGA, DVBT2-S2) - NAS-J32FB","Brand: NASCO| Resolution Type: LED| Resolution: 1920 x 1080| Screen Type: Flat| Screen Size:32| HDMI	Yes (2)| USB: Yes (1)| Design: Slim Edge| Front Color: Black","0","720","779","80","2912201800011","0","55","Nasco Television, Nasco, TV, Television","Adopting aerospace special used energy-saving screen, energy-efficient OPC chips and PMS energy-saving power supply to saving up to 52% energy so as to effectively extend the life of TV","2","25","0"
"P-10062019-790","62","Nasco LED 24 Inches (HDMI - USB Movie - VGA - DVBT2-S2) - NAS-J24FB","Brand: NASCO| Resolution Type: LED| Screen Size: 24|  HDMI: Yes (2)| USB: Yes (1)","0","590","649","70","2912201800011","0","81","Nasco Television, Nasco, TV, Television","New generation of energy-saving chip with the better BGA package in heat radiation; intelligent signal processing system is smartly using different signal processing algorithms, and independently adjust the backlight brightness depending on the environment","2","25","0"
"P-10062019-791","62","NASCO 43 (LED43F1-SMART) + NASCO Bluetooth Speaker","Weight: 6.1000KG| Brand: NASCO| Resolution Type: LED| Resolution: 1920 x 1080| Screen Type: Flat| Screen Size: 43| HDMI: Yes (1) | USB: Yes (1)| Ethernet (LAN): Yes| Wireless LAN Built-in: Yes","0","1430","1579","80","2912201800011","0","104","Nasco Television, Nasco, TV, Television","Smart functionality gives you access to your favorite apps and content. With YouTube and Netflix buttons built into the remote, you are one click away from endless entertainment","2","30","0"
"P-10062019-792","64","SAMSUNG 340 LTR DURACOOL TWIN COOLING PLUS REGRIGERATOR+ MIDEA 20 LTRS MICROWAVE -MM720CFB","Brand - SAMSUNG|  Capacity (Ltr) - 340 LTR| Door Style - Double Door| Interior Light - Yes| Quiet - Yes |Temperature Controls - Yes | Shelves - 5| Drawers - 1 | Net Dimension (WxHxD) - 600 x 1635 x 672 mm","0","3280","3669","370","2912201800011","0","45","Refrigerator, Fridge, Samsung","This refrigerator uses much less energy than older models so you can maximize your electricity and dollar savings without sacrificing the features you want","3","100","0"
"P-10062019-793","64","SAMSUNG 410 LTR DURACOOL TWIN COOLING PLUS REGRIGERATOR +MIDEA 20 LTRS MICROWAVE -MM720CFB","Brand: SAMSUNG| Capacity (Ltr): 410 LTR| energy Efficiency Class: 3 star| Child Lock: Yes| Door Locks And Alarms: Yes| Door Style: double door| Interior Light: Yes| LED Displays: No| Quiet: Yes|Temperature Controls: yes| Shelves: 4| Drawers: 1| Water Dispenser: No| Capacity (LTR): 410 LTR| Net Dimension (WxHxD): 600 x 1715 x 672 mm","0","3450","3849","250","2912201800011","0","49","samsung Fridge, Refrigerator,, Samsung","This ensures high efficiency and consistent temperature inside the refrigerator. It also results in significant cost savings, a reduced carbon footprint, less noise and a longer lifespan for the compressor","2","120","0"
"P-10062019-794","65","SAMSUNG 6KG TWIN TOP SEMI AUTO WASHER WASHING MACHINE (WT60H2500) + NASCO IRON 8820A","Brand: SAMSUNG| Washing Capacity (kg): 	6| Body Colour: light gray| Door: Crystal Gloss| Panel Display: LCD| AddWash: No| Baby Care: Yes| Wool: Yes| Net Dimension (WxHxD): 768 x 885 x 448 mm|
Net Weight: 19.5","0","1170","1249","350","2912201800011","0","53","Washing machine, washing, machine, Samsung washing machine, samsung","Generates powerful water currents that wash clothes more effectively. Its fast spinning creates strong and dynamic movement of the water, so it powerfully penetrates fabrics and removes stains with greater efficiency","2","30","0"
"P-10062019-795","52","KEY STONE II - SINGLE SIM (E1205)","Brand: SAMSUNG| SIM: Single SIM (Micro-SIM)| Display Technology:	IPS LCD| Display Resolution: 128 x 128| Display Size: 1.5 inches| FM Radio: Yes| Battery Removal: Yes| Stand-by Time: Up to 450 h| Talk Time: Up to 15 h","0","110","115","20","2912201800011","0","45","Samsung Phone, phones, Samsung","Form matches function with a simple, uncluttered modern design. Spare and simple bar form with eye-catching colour contrast edging adds a touch of style. Unique scalloped surface back design provides better grip. Slim and compact dimensions make it easy to hold and carry, providing a nice, comfortable grip","2","2","0"
"P-10062019-796","89","T8 LED GLASS TUBE 22W 4000K","White |22 Watts |100-240v|Glass Or Frosted Lens","0","32","42","0","2912201800011","0","67","solushopcore, glasstube, lights"," K52003-EU-4000 - KODAK 22W T8 LED GLASS TUBE LIGHT 4000K","2","1","0"
"P-10062019-797","89","T8 LED GLASS TUBE 22W 6000K","White|22 Watts|100-240v|Glass Or Frosted Lens","0","32","42","0","2912201800011","0","87","solushopcore, glasstube, lights"," K52003-EU-6000 - KODAK 22W T8 LED GLASS TUBE LIGHT 6000K ","2","1","0"
"P-10062019-798","89","T8 LED GLASS TUBE 18W 4000K","White|18 Watts|100-240v|Glass Or Frosted Lens","0","21","32","0","2912201800011","0","81","solushopcore, glasstube, lights"," K52002-EU-4000 - KODAK 18W T8 LED GLASS TUBE LIGHT 4000K ","2","1","0"
"P-10062019-799","89","T8 LED GLASS TUBE 18W 6000K","White|18 Watts|100-240v|Glass Or Frosted Lens","0","21","32","0","2912201800011","0","78","solushopcore, glasstube, lights"," K52002-EU-6000 - KODAK 18W T8 LED GLASS TUBE LIGHT 6000K ","2","1","0"
"P-10062019-800","89","T8 LED GLASS TUBE 9W 4000K","White|9 Watts|100-240v|Glass Or Frosted Lens","0","18","27","0","2912201800011","0","57","solushopcore, glasstube, lights"," K52001-EU-4000 - KODAK 22W T8 LED GLASS TUBE LIGHT 4000K ","2","1","0"
"P-10062019-801","89","T8 LED GLASS TUBE 9W 6000K","White|9 W|100-240v|Glass Or Frosted Lens|100-240v","0","18","27","0","2912201800011","0","76","solushopcore, glasstube, lights"," K52001-EU-6000 - KODAK 22W T8 LED GLASS TUBE LIGHT 6000K ","2","1","0"
"P-10062019-802","89","CANDLE TORPEDO SMD MILKY 6W 2700K","White|100-240v|6W|Candle Shaped ","0","9","11","0","2912201800011","0","82","solushopcore, candle llgiht, lights"," K70001-EU-2700-NDIM - KODAK 6W CANDLE TORPEDO LED LIGHT 2700K ","2","1","0"
"P-10062019-803","89","CANDLE TORPEDO SMD MILKY 6W 4000K","White|Candle Shaped |100-240v|9 W","0","9","11","0","2912201800011","0","85","solushopcore, candle light, lights"," K70001-EU-4000-NDIM
KODAK 6W CANDLE TORPEDO LED LIGHT 4000K ","2","1","0"
"P-10062019-804","89","CANDLE TORPEDO SMD MILKY 6W 6000K","White|Aluminum Housing|100-240v|6 W","0","9","11","0","2912201800011","0","85","solushopcore, candle light, lights"," K70001-EU-6000-NDIM - KODAK 6W CANDLE TORPEDO LED LIGHT 6000K ","2","1","0"
"P-10062019-805","89","ULTRA THIN DOWNLIGHT ROUND SMD 6W 4000K","White|100-240v|6W|Glass Or Frosted Lens","0","21","30","0","2912201800011","0","74","solushopcore, down light, lights"," K88069-EU-4000 - KODAK 6W ULTRA THIN LED DOWN LIGHT 4000K ","2","1","0"
"P-10062019-806","89","ULTRA THIN DOWNLIGHT ROUND SMD 6W 6000K","White|6W|100-240v|Glass Or Frosted Lens","0","21","30","0","2912201800011","0","77","solushopcore, down light, lights"," K88069-EU-6000 - KODAK 6W ULTRA THIN DOWNLIGHT ROUND SMD 6000K","2","1","0"
"P-10062019-807","89","ULTRA THIN DOWNLIGHT ROUND SMD 12W 4000K","White|100-240v|12W|Glass Or Frosted Lens","0","32","42","0","2912201800011","0","72","solushopcore, down light, lights"," K88070-EU-4000 - KODAK 12W ULTRA THIN LED DOWNLIGHT 4000K ","2","1","0"
"P-10062019-808","89","ULTRA THIN DOWNLIGHT ROUND SMD 12W 6000K","White|12W|100-240v|Glass Or Frosted Lens","0","32","42","0","2912201800011","0","77","solushopcore, down light, lights"," K88070-EU-6000 - KODAK 18W ULTRA THIN LED DOWNLIGHT 6000K ","2","1","0"
"P-10062019-809","89","ULTRA THIN DOWNLIGHT ROUND SMD 18W 4000K","White|100-240v|Glass Or Frosted Lens|18W","0","42","58","0","2912201800011","0","63","solushopcore, down lights, lights"," K88072-EU-4000 - KODAK 18W ULTRATHIN LED DOWNLIGHT 4000K ","2","1","0"
"P-10062019-810","89","ULTRA THIN DOWNLIGHT ROUND SMD 18W 6000K","Glass Or Frosted Lens|18W|100-240v","0","42","58","0","2912201800011","0","86","solushopcore, down light, lights"," K88072-EU-6000 - KODAK 18W ULTRA THIN  LED DOWNLIGHT 6000K ","2","1","0"
"P-10062019-811","89","ULTRA THIN DOWNLIGHT ROUND SMD 24W 6000K","White|24W|100-240v|Glass Or Frosted Lens","0","63","84","0","2912201800011","0","73","solushopcore, down  lights, lights"," K88073-EU-6000 - KODAK 24W ULTRATHIN LED DOWNLIGHT 6000K ","2","2","0"
"P-10062019-812","89","ULTRA THIN DOWNLIGHT ROUND SMD 24W 4000K","Glass Or Frosted Lens|24W|100-240v|White","0","63","84","0","2912201800011","0","82","solushopcore, down light, lights"," K88073-EU-4000 - KODAK 24W ULTRA THIN LED DOWNLIGHT 4000K ","2","2","0"
"P-10062019-813","89","BPLL-LSPD 15W WH RO","White|15W|Glass Or Frosted Lens","0","42","58","0","2912201800011","0","57","solushopcore, glasstube, lights"," K88087-EU-4000 - ULTRATHIN LED DOWNLIGHT 4000K","2","1","0"
"P-10062019-814","89","BPLL-LSPD 3W WH RO","Glass Or Frosted Lens|White|3W","0","16","21","0","2912201800011","0","54","solushopcore, glasstube, lights"," K88085-EU-4000
KODAK 3W ULTRATHIN LED DOWNLIGHT 4000K ","2","1","0"
"P-10062019-815","89","A60 SMD MILKY 9W 2700K","White|9W|100-240v|E12 Or E26 Base","0","10","14","0","2912201800011","0","76","solushopcore, bulb, lights"," K70003-EU-2700-NDIM - KODAK 9W A60 LED LIGHT 2700K","2","1","0"
"P-10062019-816","89","A60 SMD MILKY 9W 6000K","E12 Or E26 Base|White|9W","0","10","14","0","2912201800011","0","83","solushopcore, bulb, lights"," K70003-EU-6000-NDIM - KODAK 9W A60 LED LIGHT 6000K ","2","1","0"
"P-11012019-256","44","Yodeyma - Cheante  (100ml)","Quality cologne  ","0","150","160","0","2812201800010","0","110","Perfume, cologne, spray, fragrance, schirms","This modern combination of notes gives rise to a brave spirit, evocative of luxury and elegant scent.","2","2","3"
"P-11012019-257","31","Yodeyma - Nicolas for Her (100ml)","Quality Cologne I 48hrs","0","150","160","0","2812201800010","0","175","Perfume, cologne, spray, fragrance, schirms","The white musk leads the essence of this perfume. The result of the combination with vetiver and orange blossom, result in an extremely feminine blend.","2","2","3"
"P-11012019-258","44","Yodeyma - Temis (100ml)","Quality Cologne I 48 hrs lasting ","0","150","160","0","2812201800010","0","150","Perfume, cologne, spray, fragrance, schirms","The white musk leads the essence of this perfume. The result of the combination with vetiver and orange blossom, result in an extremely feminine blend.","2","2","3"
"P-11012019-259","44","Yodeyma - IL (100ml)","Quality Perfumes  I  48 Hrs lasting Cologne","0","150","160","0","2812201800010","0","258","Perfume, cologne, spray, fragrance, schirms","The unusual floral and aniseed combination of this perfume becomes an object of desire for strong personalities.","2","2","3"
"P-11012019-260","44","Yodeyma - Kara (100ml)","Quality Perfumes I 48hrs Lasting smell","0","150","160","0","2812201800010","0","114","Perfume, cologne, spray, fragrance, schirms","With green and aquatic notes, this perfume denotes sensuality. The delicateness of the apple, in combination with the bamboo, adds to the woody notes a subtle freshness","2","2","3"
"P-11012019-261","44","Yodeyma - Miseho (100ml)","Quality Perfume I 48hrs lasting cologne","0","150","160","0","2812201800010","0","149","Perfume, cologne, spray, fragrance, schirms","The top notes of blackcurrant, in combination with violet, give this perfume a velvety touch and a mysterious aroma.","2","2","3"
"P-11022019-328","12","Harmattan Collectibles Cape Coast Castle T-Shirts","Cape Coast Castle tees come in Purple","0","120","130","0","0902201900027","0","113","T-shirts|Cape Coast Castle|Harmattan Collectibles","Show and tell em' you've been there and seen it all.
Our Cape Coast Castle unisex tees say it all.","2","2","0"
"P-11022019-329","12","Harmattan Collectibles Oxford Street T-Shirts","Available in Black Only","0","120","130","0","0902201900027","0","102","t-shirts|oxford street|harmattan collectibles","Rep Oxford Street to the fullest! 
Stay suave all day everyday in our cool black Oxford Street unisex tees.","2","2","0"
"P-11022019-330","45","Harmattan Collectibles Elmina Castle T-Shirts","Available in Blue-Black","0","120","130","0","0902201900027","0","73","t-shirts|elmina castle|harmattan collectibles","Embrace and celebrate your roots.
Show up in style this season in our classic Elmina Castle unisex tees.","2","2","0"
"P-11022019-331","12","Harmattan Collectibles Jamestown T-shirts","Available in White only","0","120","130","0","0902201900027","0","89","t-shirts|jamestown|harmattan collectibles","Now's the time to show Jamestown some love with our super fly unisex Jamestown tees","2","2","0"
"P-11022019-332","45","Harmattan Collectibles Cape Coast T-Shirts","Available in red only","0","120","130","0","0902201900027","0","58","t-shirts| Cape Coast|harmattan collectibles","Here's one way to back that silky Kotokraba steeze up!
join us celebrate great locations, places and history with this dope Kotokraba unisex tees.","2","2","0"
"P-11022019-333","12","Harmattan Collectibles Jamestown Key Ring","High quality | Durable","0","22.5","25","0","0902201900027","0","88","Key ring, jamestown, harmattan collectibles","High quality durable key rings featuring one of our favourite Ghana tourist locations; JAMESTOWN","2","2","0"
"P-11022019-334","12","Harmattan Collectibles Cape Coast Castle Key Ring","High Quality | Durable","0","22.5","25","0","0902201900027","0","114","key ring, cape coast castle, harmattan collectibles","High quality durable key rings, featuring one of your favorite Ghana tourist locations; CAPE COAST CASTLE.","2","2","0"
"P-11022019-335","6","Harmattan Collectibles Mt. Afadjato","High Quality | Durable","0","22.5","25","0","0902201900027","0","21","key ring, mt. afadjato, harmattan collectibles","High Quality durable key rings, featuring one of your favorite Ghana tourist locations; MOUNTAIN AFADJATO","2","0","3"
"P-11022019-336","6","Harmattan Collectibles Kakum National Park Key Ring","High quality | Durable","0","22.5","25","0","0902201900027","0","21","key ring, kakum national park, harmattan collectibles","High quality durable key rings, featuring one of your favorite Ghana tourist locations; KAKUM NATIONAL PARK","2","0","3"
"P-11022019-337","6","Harmattan Collectibles Elmina Castle Key Ring","High quality | durable","0","22.5","25","0","0902201900027","0","21","key ring, elmina castle, harmattan collectibles","High quality durable key rings, featuring one of your favorite Ghana tourist locations; ELMINA CASTLE","2","0","3"
"P-11022019-338","6","Harmattan Collectibles Manhyia Palace Fridge Magnets","100% high quality","0","22.5","25","0","0902201900027","0","21","Fridge magnets, Manhyia palace, harmattan collectibles","High quality fridge magnets featuring one of your favorite Ghana tourist locations; MANHYIA PALACE.","2","0","3"
"P-11022019-339","6","Harmattan Collectibles Cape Coast Castle Fridge Magnet","100% High Quality","0","22.5","25","0","0902201900027","0","21","Fridge magnets, cape coast castle, harmattan collectibles","High quality fridge magnets featuring one of your favorite Ghana tourist locations; CAPE COAST CASTLE.","2","0","3"
"P-11022019-340","6","Harmattan Collectibles Wli Falls Fridge Magnet","100% high quality","0","22.5","25","0","0902201900027","0","21","Fridge magnets, Wli Falls, harmattan collectibles","High quality fridge magnets featuring one of your favorite Ghana tourist locations; WLI FALLS","2","0","3"
